Date,PM10
2015-08-11,18.88800875
2015-08-12,19.62224625
2015-08-13,8.637420833333334
2015-08-14,11.688384166666667
2015-08-15,18.704074583333334
2015-08-16,18.5926
2015-08-17,19.390386250000002
2015-08-18,16.986082083333333
2015-08-19,20.18381666666667
2015-08-20,24.45336958333333
2015-08-21,20.87345125
2015-08-22,22.010930000000002
2015-08-23,18.52593375
2015-08-24,39.94501916666667
2015-08-25,32.376380000000005
2015-08-26,16.193702916666666
2015-08-27,32.85163541666667
2015-08-28,11.423393333333332
2015-08-29,15.07128
2015-08-30,23.6898025
2015-08-31,14.31268
2015-09-01,51.81247666666667
2015-09-02,9.0075225
2015-09-03,24.58720458333333
2015-09-04,18.162134583333334
2015-09-05,8.655497500000001
2015-09-06,6.164514583333333
2015-09-07,8.705369166666665
2015-09-08,7.3132504166666665
2015-09-09,7.595080416666666
2015-09-10,9.034604583333333
2015-09-11,14.109839583333333
2015-09-12,12.069414583333334
2015-09-13,13.8093675
2015-09-14,15.303966666666668
2015-09-15,26.08388125
2015-09-16,30.59884458333333
2015-09-17,31.270767083333336
2015-09-18,12.290476666666665
2015-09-19,17.100640416666668
2015-09-20,8.958222083333334
2015-09-21,4.986280416666667
2015-09-22,29.27839
2015-09-23,31.321942083333337
2015-09-24,29.654003333333335
2015-09-25,14.754374583333332
2015-09-26,7.3476358333333325
2015-09-27,7.016601666666666
2015-09-28,7.800252916666667
2015-09-29,5.981392916666667
2015-09-30,19.756414583333335
2015-10-01,13.633137083333333
2015-10-02,13.055356666666666
2015-10-03,17.12860375
2015-10-04,36.0892625
2015-10-05,21.228356666666667
2015-10-06,14.378122083333333
2015-10-07,14.185695
2015-10-08,20.497926666666668
2015-10-09,16.285725
2015-10-10,31.68442
2015-10-11,22.86094833333333
2015-10-12,12.186316249999999
2015-10-13,24.342365
2015-10-14,35.7762125
2015-10-15,31.209508333333332
2015-10-16,32.4554125
2015-10-17,37.78660416666667
2015-10-18,39.75932916666667
2015-10-19,31.368820833333334
2015-10-20,35.57168333333333
2015-10-21,16.04389875
2015-10-22,10.237603333333333
2015-10-23,13.979904583333335
2015-10-24,17.930775833333332
2015-10-25,19.370075652173913
2015-10-26,17.460890833333334
2015-10-27,52.325991666666674
2015-10-28,47.809427916666664
2015-10-29,25.51953
2015-10-30,51.342425
2015-10-31,44.262504166666666
2015-11-01,35.414948333333335
2015-11-02,13.348825833333335
2015-11-03,8.719122916666667
2015-11-04,29.58133652173913
2015-11-05,27.657996666666666
2015-11-06,39.84900833333334
2015-11-07,44.88805416666667
2015-11-08,14.936057499999999
2015-11-09,11.837830833333333
2015-11-10,4.777019583333334
2015-11-11,7.583753333333333
2015-11-12,8.184439166666666
2015-11-13,17.17806375
2015-11-14,8.558620416666667
2015-11-15,17.151847916666664
2015-11-16,16.971357916666665
2015-11-17,11.110366666666666
2015-11-18,10.993638333333335
2015-11-19,6.03396875
2015-11-20,5.27191875
2015-11-21,6.628979166666667
2015-11-22,11.420723333333333
2015-11-23,10.743228333333334
2015-11-24,13.865596666666667
2015-11-25,33.087266666666665
2015-11-26,42.43924166666667
2015-11-27,25.143189583333335
2015-11-28,30.4856625
2015-11-29,7.501074166666666
2015-11-30,8.539823333333333
2015-12-01,11.356129583333333
2015-12-02,13.336014166666667
2015-12-03,10.631935416666666
2015-12-04,20.875436666666666
2015-12-05,7.081430416666667
2015-12-06,6.370529166666667
2015-12-07,18.23894041666667
2015-12-08,34.057871666666664
2015-12-09,26.051304166666668
2015-12-10,18.7189025
2015-12-11,14.742385
2015-12-12,7.3923275
2015-12-13,18.709736666666668
2015-12-14,15.794995833333333
2015-12-15,44.17069583333333
2015-12-16,62.50692958333334
2015-12-17,17.095451666666666
2015-12-18,30.09586333333333
2015-12-19,11.297005416666666
2015-12-20,11.395480416666667
2015-12-21,13.406765416666666
2015-12-22,18.5905775
2015-12-23,8.155937916666668
2015-12-24,15.54948125
2015-12-25,9.153198333333334
2015-12-26,6.726030000000001
2015-12-27,6.7917741666666664
2015-12-28,11.8922325
2015-12-29,12.352881250000001
2015-12-30,15.6600175
2015-12-31,16.897502083333332
2016-01-01,32.4818
2016-01-02,10.47707875
2016-01-03,12.05960875
2016-01-04,16.027222916666666
2016-01-05,36.72303791666666
2016-01-06,53.16706666666666
2016-01-07,21.817555833333333
2016-01-08,24.869895833333334
2016-01-09,41.188610000000004
2016-01-10,13.527046666666665
2016-01-11,26.757825416666666
2016-01-12,15.747262083333334
2016-01-13,10.54404
2016-01-14,17.239617916666667
2016-01-15,38.831001666666666
2016-01-16,11.072713333333333
2016-01-17,11.5858075
2016-01-18,11.344094166666666
2016-01-19,12.09789625
2016-01-20,10.511214166666667
2016-01-21,9.895637500000001
2016-01-22,16.65551625
2016-01-23,55.81370833333333
2016-01-24,36.554462916666665
2016-01-25,14.112534583333334
2016-01-26,15.152643750000001
2016-01-27,12.294277916666667
2016-01-28,11.914274999999998
2016-01-29,10.081205652173912
2016-01-30,2.4888733333333333
2016-01-31,7.737721666666666
2016-02-01,6.757019166666667
2016-02-02,8.30143875
2016-02-03,10.057744166666668
2016-02-04,8.79357125
2016-02-05,15.197648333333333
2016-02-06,15.294834583333333
2016-02-07,18.781098333333333
2016-02-08,14.782230416666666
2016-02-09,12.022974166666666
2016-02-10,12.756367083333332
2016-02-11,18.995783749999998
2016-02-12,7.653686666666666
2016-02-13,26.92901541666667
2016-02-14,13.413395833333333
2016-02-15,12.326405000000001
2016-02-16,15.998096250000001
2016-02-17,22.97071916666667
2016-02-18,22.8961925
2016-02-19,15.466300833333333
2016-02-20,10.460009583333333
2016-02-21,7.049002916666667
2016-02-22,10.17785625
2016-02-23,9.499170416666667
2016-02-24,6.996487500000001
2016-02-25,7.8499325
2016-02-26,12.779807083333333
2016-02-27,28.812895
2016-02-28,29.329483333333332
2016-02-29,8.0489825
2016-03-01,7.023253333333333
2016-03-02,32.12672916666667
2016-03-03,30.760345833333332
2016-03-04,24.449725
2016-03-05,12.300035833333332
2016-03-06,16.38594541666667
2016-03-07,27.444943750000004
2016-03-08,24.84833875
2016-03-09,31.77422291666667
2016-03-10,16.556458333333335
2016-03-11,7.927622499999999
2016-03-12,6.221588333333333
2016-03-13,8.545075416666666
2016-03-14,4.80152375
2016-03-15,10.722214166666667
2016-03-16,14.599621666666666
2016-03-17,6.08494125
2016-03-18,8.0680725
2016-03-19,7.5177708333333335
2016-03-20,8.161412499999999
2016-03-21,7.437362916666667
2016-03-22,7.699649583333333
2016-03-23,44.704662500000005
2016-03-24,40.47015083333333
2016-03-25,26.891688333333335
2016-03-26,11.085994583333333
2016-03-27,17.676985
2016-03-28,31.649221666666666
2016-03-29,25.054730833333334
2016-03-30,10.1600375
2016-03-31,11.845895
2016-04-01,11.660368333333333
2016-04-02,21.480999166666667
2016-04-03,29.277469999999997
2016-04-04,43.55141333333333
2016-04-05,66.21985833333333
2016-04-06,18.945086666666665
2016-04-07,21.204200833333335
2016-04-08,24.626223749999998
2016-04-09,13.318374166666667
2016-04-10,6.842329583333334
2016-04-11,6.621565
2016-04-12,9.378342083333333
2016-04-13,15.54540375
2016-04-14,9.3430975
2016-04-15,14.067839999999999
2016-04-16,14.734037083333334
2016-04-17,11.269291666666668
2016-04-18,10.906059583333333
2016-04-19,11.101822499999999
2016-04-20,10.980680416666667
2016-04-21,30.65629625
2016-04-22,10.364778333333334
2016-04-23,6.939735833333334
2016-04-24,7.119825416666667
2016-04-25,11.041899166666667
2016-04-26,38.49326416666667
2016-04-27,22.034786666666665
2016-04-28,25.77554333333333
2016-04-29,24.644297499999997
2016-04-30,12.916447499999999
2016-05-01,8.60325375
2016-05-02,6.261420416666667
2016-05-03,8.461067916666666
2016-05-04,12.986775833333333
2016-05-05,10.32695125
2016-05-06,6.206280416666666
2016-05-07,11.813482083333334
2016-05-08,15.186603333333332
2016-05-09,16.696302083333332
2016-05-10,29.15919166666667
2016-05-11,15.951326666666667
2016-05-12,9.000566666666666
2016-05-13,7.8527941666666665
2016-05-14,9.674686666666666
2016-05-15,8.077342916666668
2016-05-16,5.202052916666667
2016-05-17,7.154822500000001
2016-05-18,11.138962083333332
2016-05-19,23.585370416666667
2016-05-20,26.19722708333333
2016-05-21,13.176372916666667
2016-05-22,16.744362499999998
2016-05-23,23.148016249999998
2016-05-24,21.778054583333333
2016-05-25,16.641565833333335
2016-05-26,7.863972916666667
2016-05-27,16.258972083333333
2016-05-28,13.826797916666665
2016-05-29,15.606632500000002
2016-05-30,17.087788333333332
2016-05-31,19.196683333333333
2016-06-01,21.279406666666667
2016-06-02,20.806208333333334
2016-06-03,18.59597666666667
2016-06-04,10.284335416666666
2016-06-05,7.51566625
2016-06-06,6.919608333333333
2016-06-07,12.004544166666667
2016-06-08,28.19349166666667
2016-06-09,8.501589583333333
2016-06-10,22.029139166666667
2016-06-11,7.095912916666666
2016-06-12,6.222612083333334
2016-06-13,7.9779025
2016-06-14,13.131848333333332
2016-06-15,25.6766025
2016-06-16,11.1719925
2016-06-17,11.776890416666667
2016-06-18,15.1875875
2016-06-19,14.590555416666668
2016-06-20,10.645259166666667
2016-06-21,17.778792499999998
2016-06-22,15.37738625
2016-06-23,33.83212291666667
2016-06-24,52.83156666666667
2016-06-25,35.6683725
2016-06-26,15.830916666666667
2016-06-27,13.072407083333333
2016-06-28,14.491130833333335
2016-06-29,12.2104825
2016-06-30,15.447693333333333
2016-07-01,28.663685833333332
2016-07-02,21.545917916666667
2016-07-03,8.615645
2016-07-04,8.685044166666666
2016-07-05,10.715662083333333
2016-07-06,7.453101666666666
2016-07-07,10.514750000000001
2016-07-08,9.5783725
2016-07-09,8.863072083333334
2016-07-10,12.430437916666667
2016-07-11,22.48767791666667
2016-07-12,14.591725416666668
2016-07-13,12.505499583333332
2016-07-14,6.077305416666667
2016-07-15,11.885675416666666
2016-07-16,11.359229999999998
2016-07-17,20.045480416666667
2016-07-18,8.284000416666666
2016-07-19,7.789067500000001
2016-07-20,7.292392499999999
2016-07-21,6.77753625
2016-07-22,12.50042
2016-07-23,14.351011666666666
2016-07-24,10.199699166666667
2016-07-25,15.697315416666667
2016-07-26,21.293807083333334
2016-07-27,9.0353975
2016-07-28,14.775768333333332
2016-07-29,18.846565833333333
2016-07-30,20.187667916666665
2016-07-31,9.363435
2016-08-01,8.255654166666668
2016-08-02,8.875390416666667
2016-08-03,14.786887083333333
2016-08-04,15.35765625
2016-08-05,13.602323749999998
2016-08-06,10.065792916666666
2016-08-07,10.647867916666668
2016-08-08,14.446949166666668
2016-08-09,12.088955
2016-08-10,9.339607083333332
2016-08-11,10.348156818181819
2016-08-12,11.369455833333333
2016-08-13,10.295107083333333
2016-08-14,7.674113333333334
2016-08-15,6.9418275
2016-08-16,7.462883333333334
2016-08-17,5.266347916666667
2016-08-18,7.054135
2016-08-19,11.85081125
2016-08-20,34.62629208333333
2016-08-21,22.870750833333332
2016-08-22,17.64089291666667
2016-08-23,13.011389166666667
2016-08-24,9.095639583333334
2016-08-25,24.601541666666666
2016-08-26,37.09835416666667
2016-08-27,31.536338333333333
2016-08-28,18.8652525
2016-08-29,21.992296666666665
2016-08-30,11.512527916666665
2016-08-31,13.869007083333335
2016-09-01,41.077108333333335
2016-09-02,14.956743333333334
2016-09-03,27.40116
2016-09-04,10.206331666666665
2016-09-05,7.918175416666667
2016-09-06,8.495211666666666
2016-09-07,9.206869166666666
2016-09-08,20.908677083333334
2016-09-09,28.465754166666667
2016-09-10,23.707854166666667
2016-09-11,22.196725416666666
2016-09-12,16.376492916666667
2016-09-13,6.550239166666667
2016-09-14,12.603687142857144
2016-09-15,24.91303125
2016-09-16,14.204313749999999
2016-09-17,13.076066249999998
2016-09-18,9.317787083333334
2016-09-19,37.642755
2016-09-20,27.915091666666665
2016-09-21,13.875927916666667
2016-09-22,9.351811249999999
2016-09-23,12.082736250000002
2016-09-24,10.418028333333334
2016-09-25,12.829945833333333
2016-09-26,37.04247875
2016-09-27,45.432618181818185
2016-09-28,33.67987333333333
2016-09-29,14.250222083333334
2016-09-30,13.824922083333334
2016-10-01,16.707531666666664
2016-10-02,14.649142500000002
2016-10-03,18.519909583333334
2016-10-04,6.936248333333334
2016-10-05,4.352233333333333
2016-10-06,5.4281025000000005
2016-10-07,5.949800416666666
2016-10-08,4.226725416666667
2016-10-09,7.623539583333333
2016-10-10,6.421993333333333
2016-10-11,9.158246666666667
2016-10-12,8.701910416666665
2016-10-13,10.013665000000001
2016-10-14,22.385092916666665
2016-10-15,15.8969425
2016-10-16,13.8955325
2016-10-17,26.869829999999997
2016-10-18,33.6278125
2016-10-19,30.34116625
2016-10-20,24.361320000000003
2016-10-21,21.82795625
2016-10-22,7.959474583333333
2016-10-23,26.21021041666667
2016-10-24,14.71781
2016-10-25,17.48846875
2016-10-26,19.1231425
2016-10-27,21.64581708333333
2016-10-28,6.478124166666667
2016-10-29,10.398116666666667
2016-10-30,8.290067391304348
2016-10-31,5.19454375
2016-11-01,6.5538187500000005
2016-11-02,4.566660416666667
2016-11-03,8.807544166666666
2016-11-04,25.456605416666665
2016-11-05,21.891695833333333
2016-11-06,12.941638750000001
2016-11-07,7.337815416666667
2016-11-08,19.219700416666665
2016-11-09,34.96566666666667
2016-11-10,28.43000875
2016-11-11,25.06303875
2016-11-12,11.586305416666667
2016-11-13,11.804228333333334
2016-11-14,8.29688125
2016-11-15,7.648675416666666
2016-11-16,10.958730000000001
2016-11-17,11.586210833333332
2016-11-18,18.939550416666666
2016-11-19,14.696556666666666
2016-11-20,12.291847083333332
2016-11-21,41.295829166666664
2016-11-22,40.89145833333333
2016-11-23,39.665550833333334
2016-11-24,17.479282083333334
2016-11-25,20.047386666666664
2016-11-26,2.8029125
2016-11-27,10.278807500000001
2016-11-28,22.846517916666667
2016-11-29,8.400324583333333
2016-11-30,5.895656249999999
2016-12-01,20.452808333333333
2016-12-02,11.3859075
2016-12-03,10.093303333333333
2016-12-04,12.212722083333333
2016-12-05,3.63480625
2016-12-06,9.871388333333334
2016-12-07,16.12503583333333
2016-12-08,8.71667375
2016-12-09,9.71796
2016-12-10,6.022085833333333
2016-12-11,6.8053308333333336
2016-12-12,15.503749166666665
2016-12-13,19.4843875
2016-12-14,13.270770416666666
2016-12-15,30.426441666666665
2016-12-16,32.72856458333333
2016-12-17,18.4910375
2016-12-18,8.8309
2016-12-19,36.06839458333334
2016-12-20,12.49826375
2016-12-21,41.512595833333336
2016-12-22,34.6381875
2016-12-23,9.852530833333333
2016-12-24,7.587272083333333
2016-12-25,8.4175025
2016-12-26,4.5542187499999995
2016-12-27,14.377486666666668
2016-12-28,12.057810833333333
2016-12-29,19.48153125
2016-12-30,23.493880416666666
2016-12-31,8.0645
2017-01-01,4.16272
2017-01-03,2.2395181818181817
2017-01-04,13.233216666666666
2017-01-05,15.637429166666665
2017-01-06,31.747145833333335
2017-01-07,31.731345833333336
2017-01-08,35.445
2017-01-09,42.589037499999996
2017-01-10,58.65224166666667
2017-01-11,46.4274625
2017-01-12,15.6651
2017-01-13,11.948158333333334
2017-01-14,12.904891666666666
2017-01-15,16.067658333333334
2017-01-16,22.354141666666667
2017-01-17,23.481808333333333
2017-01-18,11.183675000000001
2017-01-19,9.227458333333333
2017-01-20,4.4700750000000005
2017-01-21,6.831854166666666
2017-01-22,6.7402083333333325
2017-01-23,32.16381666666667
2017-01-24,10.169004166666667
2017-01-25,24.513787500000003
2017-01-26,12.9868125
2017-01-27,41.3763625
2017-01-28,94.79620833333333
2017-01-29,65.81868333333334
2017-01-30,93.49611666666665
2017-01-31,45.671191666666665
2017-02-01,63.034962500000006
2017-02-02,57.20110416666666
2017-02-03,53.227974999999994
2017-02-04,30.40794166666667
2017-02-05,19.258170833333335
2017-02-06,24.829716666666666
2017-02-07,9.789704166666667
2017-02-08,10.658225
2017-02-09,15.415854166666668
2017-02-10,11.286216666666666
2017-02-11,11.68385
2017-02-12,10.719129166666667
2017-02-13,15.579612500000001
2017-02-14,65.82537916666666
2017-02-15,74.41360833333333
2017-02-16,58.50040833333333
2017-02-17,9.659595833333332
2017-02-18,4.3246375
2017-02-19,9.2112875
2017-02-20,2.5385916666666666
2017-02-21,13.070433333333334
2017-02-22,7.100525
2017-02-23,9.278333333333334
2017-02-24,14.881404166666668
2017-02-25,12.239041666666665
2017-02-26,4.650375
2017-02-27,26.329941666666667
2017-02-28,31.949536363636366
2017-03-01,21.616666666666664
2017-03-02,8.262500000000001
2017-03-03,14.308333333333332
2017-03-04,26.650000000000002
2017-03-05,32.541666666666664
2017-03-06,21.416666666666668
2017-03-07,7.941666666666666
2017-03-08,14.683333333333332
2017-03-09,40.983333333333334
2017-03-10,25.154166666666665
2017-03-11,5.6625000000000005
2017-03-12,4.7124999999999995
2017-03-13,15.429166666666667
2017-03-14,57.925000000000004
2017-03-15,20.708333333333332
2017-03-16,24.854166666666668
2017-03-17,12.525
2017-03-18,4.479166666666667
2017-03-19,7.566666666666666
2017-03-20,13.049999999999999
2017-03-21,15.0625
2017-03-22,24.662499999999998
2017-03-23,56.59583333333333
2017-03-24,14.1625
2017-03-25,6.504166666666666
2017-03-26,8.895833333333334
2017-03-27,16.445833333333333
2017-03-28,9.245833333333334
2017-03-29,14.125
2017-03-30,10.825000000000001
2017-03-31,17.858333333333334
2017-04-01,47.733608333333336
2017-04-02,21.986016666666668
2017-04-03,12.167258333333335
2017-04-04,9.073712500000001
2017-04-05,20.230404166666666
2017-04-06,7.4289916666666675
2017-04-07,12.592066666666668
2017-04-08,11.019658333333332
2017-04-09,8.287308333333334
2017-04-10,25.22117916666667
2017-04-11,14.156270833333332
2017-04-12,3.0191375
2017-04-13,7.590691666666667
2017-04-14,10.781783333333335
2017-04-15,4.048783333333334
2017-04-16,11.825883333333332
2017-04-17,7.787741666666666
2017-04-18,8.619091666666666
2017-04-19,8.355483333333334
2017-04-20,7.137375
2017-04-21,7.582033333333334
2017-04-22,8.920725
2017-04-23,8.027379166666666
2017-04-24,8.0359125
2017-04-25,4.982916666666667
2017-04-26,9.2124375
2017-04-27,12.296754166666666
2017-04-28,12.874333333333333
2017-04-29,6.821566666666667
2017-04-30,7.7075000000000005
2017-05-01,5.696666666666666
2017-05-02,8.500320833333333
2017-05-03,6.967225
2017-05-04,9.610666666666667
2017-05-05,11.3383625
2017-05-06,13.0003875
2017-05-07,5.286579166666667
2017-05-08,7.76955
2017-05-09,5.718391666666666
2017-05-10,2.9321916666666668
2017-05-11,13.447949999999999
2017-05-12,11.8898625
2017-05-13,12.890020833333333
2017-05-14,16.654875
2017-05-15,13.675808333333334
2017-05-16,10.519754166666667
2017-05-17,28.137583333333335
2017-05-18,48.535495833333336
2017-05-19,38.795029166666666
2017-05-20,38.76425
2017-05-21,10.675904166666667
2017-05-22,9.317895833333333
2017-05-23,16.54778333333333
2017-05-24,17.190904166666666
2017-05-25,13.877008333333334
2017-05-26,11.485808333333333
2017-05-27,14.733970833333332
2017-05-28,23.219495833333337
2017-05-29,10.853829166666666
2017-05-30,14.836425
2017-05-31,29.90235
2017-06-01,17.804454166666666
2017-06-02,9.979429166666668
2017-06-03,6.660141666666667
2017-06-04,10.5947625
2017-06-05,11.3509375
2017-06-06,11.773883333333332
2017-06-07,11.501716666666667
2017-06-08,17.423975000000002
2017-06-09,15.081283333333333
2017-06-10,12.451554166666666
2017-06-11,10.033616666666667
2017-06-12,9.789362500000001
2017-06-13,9.6412625
2017-06-14,11.199125
2017-06-15,7.591666666666666
2017-06-16,11.2583
2017-06-17,9.462366666666666
2017-06-18,8.010891666666668
2017-06-19,7.9360541666666675
2017-06-20,21.112
2017-06-21,11.179570833333335
2017-06-22,9.771637499999999
2017-06-23,15.854687499999999
2017-06-24,8.574570833333334
2017-06-25,6.462891666666667
2017-06-26,9.231275
2017-06-27,10.786241666666667
2017-06-28,8.592016666666668
2017-06-29,9.2871875
2017-06-30,6.4776375
2017-07-01,4.580508333333333
2017-07-02,9.80585
2017-07-03,10.832220833333333
2017-07-04,7.312595833333333
2017-07-05,9.304408333333333
2017-07-06,10.134337499999999
2017-07-07,12.8410125
2017-07-08,9.375366666666666
2017-07-09,9.678666666666667
2017-07-10,15.234625000000001
2017-07-11,10.339458333333333
2017-07-12,11.886216666666668
2017-07-13,8.236083333333333
2017-07-14,7.36205
2017-07-15,12.138874999999999
2017-07-16,13.443045833333334
2017-07-17,7.550695833333333
2017-07-18,8.351483333333332
2017-07-19,17.517738461538464
2017-07-20,12.22296153846154
2017-07-21,10.908954166666668
2017-07-22,9.789466666666668
2017-07-23,8.673133333333334
2017-07-24,8.419266666666667
2017-07-25,6.035683333333334
2017-07-26,8.501470833333334
2017-07-27,6.800004166666667
2017-07-28,15.228458333333334
2017-07-29,10.4095
2017-07-30,17.8457
2017-07-31,13.973037499999998
2017-08-01,21.735879166666667
2017-08-02,16.680191666666666
2017-08-03,20.7576
2017-08-04,12.628233333333334
2017-08-05,12.752745833333334
2017-08-06,10.858079166666668
2017-08-07,10.227825000000001
2017-08-08,19.926666666666666
2017-08-09,24.37704583333333
2017-08-10,15.687245833333334
2017-08-11,15.398275
2017-08-12,9.485679166666667
2017-08-13,10.788833333333335
2017-08-14,12.722604166666665
2017-08-15,12.249029166666666
2017-08-16,19.004708333333333
2017-08-17,13.233229166666668
2017-08-18,20.108570833333335
2017-08-19,11.123008333333333
2017-08-20,14.205425
2017-08-21,4.7946375
2017-08-22,5.679683333333333
2017-08-23,6.1481125
